ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
Daniyal,69,1771513156652,-0.37208,3.09631,9.37687,-8.46862,-13.70238,6.32476
Daniyal,70,1771513156668,-0.37208,3.09631,9.37687,-5.78308,-14.12963,8.21685
Daniyal,71,1771513156686,-0.56859,2.7323,9.19472,-1.27411,-13.27514,11.45171
Daniyal,72,1771513156700,-0.68824,2.69641,8.69941,-1.21307,-11.56615,12.48931
Daniyal,73,1771513156714,-0.64038,3.1011,8.23011,-2.92206,-6.92748,13.2141
Daniyal,74,1771513156735,-0.24287,3.42682,8.51964,-2.3117,-3.44848,12.61138
Daniyal,75,1771513156752,0.57368,3.24467,8.21336,-1.51825,0.45776,9.31548
Daniyal,76,1771513156775,0.79382,2.73709,7.68186,0.74005,1.61743,6.08062
Daniyal,77,1771513156784,0.79382,2.73709,7.68186,-0.05341,-0.21362,5.83648
Daniyal,78,1771513156797,0.49681,2.32044,6.88684,-3.3493,-1.7395,6.01959
Daniyal,79,1771513156818,0.54497,1.99023,6.56591,-7.98034,-3.81469,7.54547
Daniyal,80,1771513156837,0.27667,2.11944,7.42792,-7.98034,-5.58471,9.74273
Daniyal,81,1771513156852,0.27667,2.11944,7.42792,-6.45446,-7.59887,12.06206
Daniyal,82,1771513156867,0.12832,2.71077,8.36172,-0.48065,-3.75366,12.85552
Daniyal,83,1771513156884,0.38674,3.23749,8.85733,4.21905,-1.43433,13.39721
Daniyal,84,1771513156901,0.10439,3.41725,8.79751,6.84356,1.19018,13.76342
Daniyal,85,1771513156919,-0.43908,3.24706,7.81346,5.92804,4.54712,15.89965
Daniyal,86,1771513156936,-0.4989,3.06281,7.29631,4.09698,8.75854,17.12035
Daniyal,87,1771513156952,-0.4989,3.06281,7.29631,0.98419,10.52856,18.7683
Daniyal,88,1771513156969,-0.57817,3.14895,7.36571,-2.06756,17.23479,18.7683
Daniyal,89,1771513156985,-0.52313,3.47946,8.11735,-3.47137,19.24895,17.79173
Daniyal,90,1771513157002,-0.9682,4.02772,9.4008,-1.88446,21.62932,16.99828
Daniyal,91,1771513157017,-1.84217,4.94477,11.04078,4.09698,21.62932,19.74486
Daniyal,92,1771513157035,-2.39761,5.95005,12.03919,13.31328,25.10832,24.32249
Daniyal,93,1771513157052,-2.39761,5.95005,12.03919,15.44951,26.87834,28.90013
Daniyal,94,1771513157069,-2.54357,6.2016,11.22503,14.47295,27.97697,34.33225
Daniyal,95,1771513157087,-2.57468,5.77777,11.24896,11.29912,28.09904,36.34641
Daniyal,96,1771513157103,-2.12243,5.35394,11.56511,7.33184,27.73283,37.50607
Daniyal,97,1771513157121,-1.08335,4.81047,11.39283,3.12042,24.49797,35.00364
Daniyal,98,1771513157135,-0.28834,4.59272,11.25135,-0.66376,19.73723,31.95188
Daniyal,99,1771513157152,-0.28834,4.59272,11.25135,-4.62341,16.99065,26.58079
Daniyal,100,1771513157170,0.71486,4.0014,9.98734,-9.32311,9.18578,20.84349
