ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
Daniyal,13124,1771510402635,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13125,1771510402652,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13126,1771510402668,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13127,1771510402685,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13128,1771510402702,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13129,1771510402718,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13130,1771510402737,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13131,1771510402761,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13132,1771510402772,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13133,1771510402785,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13134,1771510402799,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13135,1771510402817,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13136,1771510402833,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13137,1771510402850,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13138,1771510402867,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13139,1771510402884,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13140,1771510402900,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13141,1771510402919,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13142,1771510402934,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13143,1771510402951,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13144,1771510402966,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13145,1771510402983,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13146,1771510402999,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13147,1771510403016,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13148,1771510403033,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13149,1771510403049,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13150,1771510403069,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13151,1771510403095,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13152,1771510403118,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13153,1771510403132,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13154,1771510403149,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13155,1771510403165,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13156,1771510403181,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13157,1771510403198,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13158,1771510403215,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13159,1771510403234,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13160,1771510403259,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13161,1771510403271,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13162,1771510403284,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13163,1771510403296,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13164,1771510403314,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13165,1771510403330,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13166,1771510403347,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13167,1771510403364,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13168,1771510403381,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13169,1771510403397,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13170,1771510403416,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13171,1771510403437,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13172,1771510403450,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13173,1771510403464,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13174,1771510403482,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13175,1771510403496,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13176,1771510403513,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13177,1771510403530,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13178,1771510403547,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13179,1771510403563,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13180,1771510403580,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13181,1771510403596,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13182,1771510403613,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13183,1771510403633,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13184,1771510403661,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13185,1771510403680,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13186,1771510403697,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13187,1771510403710,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13188,1771510403729,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13189,1771510403745,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13190,1771510403761,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13191,1771510403778,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13192,1771510403795,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13193,1771510403811,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13194,1771510403831,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13195,1771510403849,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13196,1771510403862,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13197,1771510403879,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13198,1771510403893,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13199,1771510403911,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13200,1771510403927,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13201,1771510403943,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13202,1771510403961,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13203,1771510403977,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13204,1771510403993,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13205,1771510404013,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13206,1771510404037,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13207,1771510404049,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13208,1771510404064,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13209,1771510404075,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13210,1771510404093,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13211,1771510404109,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13212,1771510404126,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13213,1771510404143,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13214,1771510404159,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13215,1771510404176,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13216,1771510404195,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13217,1771510404221,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13218,1771510404244,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13219,1771510404258,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13220,1771510404275,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13221,1771510404292,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13222,1771510404308,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13223,1771510404325,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13224,1771510404341,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13225,1771510404360,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13226,1771510404384,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13227,1771510404396,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13228,1771510404411,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13229,1771510404423,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13230,1771510404440,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13231,1771510404457,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13232,1771510404474,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13233,1771510404490,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13234,1771510404507,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13235,1771510404524,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13236,1771510404543,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13237,1771510404564,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13238,1771510404577,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13239,1771510404590,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13240,1771510404607,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13241,1771510404621,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13242,1771510404640,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13243,1771510404655,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13244,1771510404673,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13245,1771510404689,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13246,1771510404706,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13247,1771510404722,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13248,1771510404739,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13249,1771510404758,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13250,1771510404784,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13251,1771510404796,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13252,1771510404811,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13253,1771510404825,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13254,1771510404838,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13255,1771510404855,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13256,1771510404871,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13257,1771510404888,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13258,1771510404905,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13259,1771510404921,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13260,1771510404941,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13261,1771510404968,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13262,1771510404989,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13263,1771510405004,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13264,1771510405021,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13265,1771510405037,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13266,1771510405054,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13267,1771510405069,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13268,1771510405085,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13269,1771510405103,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13270,1771510405122,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13271,1771510405132,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13272,1771510405154,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13273,1771510405168,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13274,1771510405186,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13275,1771510405202,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13276,1771510405219,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13277,1771510405236,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13278,1771510405252,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13279,1771510405269,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13280,1771510405288,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13281,1771510405307,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13282,1771510405320,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13283,1771510405337,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13284,1771510405354,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13285,1771510405368,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13286,1771510405385,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13287,1771510405401,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13288,1771510405418,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13289,1771510405435,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13290,1771510405451,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13291,1771510405473,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13292,1771510405499,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13293,1771510405520,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13294,1771510405536,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13295,1771510405550,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13296,1771510405567,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13297,1771510405583,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13298,1771510405600,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13299,1771510405616,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13300,1771510405636,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13301,1771510405661,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13302,1771510405673,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13303,1771510405686,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13304,1771510405698,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13305,1771510405716,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13306,1771510405733,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13307,1771510405749,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13308,1771510405766,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13309,1771510405782,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13310,1771510405799,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13311,1771510405819,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13312,1771510405845,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13313,1771510405866,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13314,1771510405880,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13315,1771510405899,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13316,1771510405914,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13317,1771510405932,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13318,1771510405948,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13319,1771510405965,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13320,1771510405983,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13321,1771510406003,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13322,1771510406015,-0.52433,-5.53779,9.44752,0,0,0
